time,KPI.ST_PpSL_PeakPower_On_MEAN.1h.median,KPI.ST_PPSL_PK2PK_MEAN.1h.median,KPI.ST_PPSL_PRELASE_MEAN.1h.median,KPI.ST_PPSL_PZT_THREESIGMA.1h.median,KPI.ST_PPSL_PK2PK_THREESIGMA.1h.median,KPI.ST_PpSL_PeakPower_Off_THREESIGMA.1h.median,KPI.ST_PPSL_PK2PK_OutOfSpec.1h.median,KPI.ST_PPSL_PEAKPOWER_MEAN.1h.median
2018-04-20 12:00:00+00:00,0,1.180075,7.04E-06,0.3654595,0.431324,6.092365,0,301.046
2018-04-20 13:00:00+00:00,0,1.163015,7.07E-06,0.3587805,0.421298,6.037395,0,306.979
2018-04-20 14:00:00+00:00,0,1.14659,7.10E-06,0.357093,0.4187915,5.82981,0,308.3425
2018-04-20 15:00:00+00:00,0,1.15761,7.07E-06,0.3567475,0.421119,6.044805,0,307.0715
2018-04-20 16:00:00+00:00,0,1.1609,7.12E-06,0.35744,0.4184755,5.774245,0,306.683
2018-04-20 17:00:00+00:00,0,1.181825,7.01E-06,0.357206,0.4238085,6.2288,0,304.8315
2018-04-20 18:00:00+00:00,0,1.1749,7.02E-06,0.359324,0.423145,6.28935,0,304.999
2018-04-20 19:00:00+00:00,0,1.174175,7.02E-06,0.357373,0.42284,6.25927,0,305.2065
2018-04-20 20:00:00+00:00,0,5.123855,6.97E-06,0.471772,0.8604925,7.06161,12705.5,312.3575
2018-04-20 21:00:00+00:00,0,4.56364,7.03E-06,0.6698785,0.811739,10.10587,1356.5,316.4175
2018-04-21 00:00:00+00:00,0,1.177445,7.17E-06,0.3682005,0.417938,5.388165,0,306.5695
2018-04-21 01:00:00+00:00,0,1.174785,7.11E-06,0.354774,0.4247655,5.513145,0,307.7065
2018-04-21 02:00:00+00:00,0,1.183955,7.05E-06,0.3563585,0.428425,5.79745,0,307.0525
2018-04-21 03:00:00+00:00,0,66.2383,6.76E-06,0.904826,124.493,65.5697,19319,285.179
2018-04-21 04:00:00+00:00,0,1.32252,7.05E-06,0.3570065,6.346525,6.068805,23,307.1
2018-04-21 05:00:00+00:00,0,1.111745,7.11E-06,0.354953,0.4111935,5.981755,0,309.7195
2018-04-21 06:00:00+00:00,0,1.084035,7.21E-06,0.352687,0.3960215,5.199535,0,313.694
2018-04-21 07:00:00+00:00,0,1.08391,7.20E-06,0.353727,0.395025,5.34025,0,313.478
2018-04-21 10:00:00+00:00,0,1.20104,6.93E-06,0.349346,0.414838,3.9357,0,323.541
2018-04-21 11:00:00+00:00,0,1.2202,6.85E-06,0.343244,0.418802,3.384175,0,324.4975
2018-04-21 12:00:00+00:00,0,27.4196,7.51E-06,0,12.7667,0.235549,30009,1.69437
2018-04-21 13:00:00+00:00,0,1.072665,7.09E-06,0.38474,0.4093415,6.248245,0,316.44
2018-04-21 14:00:00+00:00,0,1.121685,6.96E-06,0.358425,0.417144,7.265965,0,307.5515
2018-04-21 15:00:00+00:00,0,1.111125,6.96E-06,0.3575,0.415198,6.931015,0,310.1185
2018-04-21 16:00:00+00:00,0,1.11701,6.92E-06,0.354709,0.418346,7.09616,0,309.935
2018-04-21 17:00:00+00:00,0,1.152335,6.94E-06,0.3533615,0.426593,7.06144,0,306.753
2018-04-21 18:00:00+00:00,0,1.155855,6.92E-06,0.355742,0.429789,7.11276,0,306.187
2018-04-21 19:00:00+00:00,0,1.131755,7.01E-06,0.4753355,0.4114065,8.355455,0,310.643
2018-04-21 20:00:00+00:00,0,8.18383,7.03E-06,0.425282,35.5907,9.48798,23325,281.6
2018-04-21 21:00:00+00:00,,1.58223,7.04E-06,0.4061215,16.187,356.289,113.5,285.301
2018-04-21 22:00:00+00:00,,1.94404,7.11E-06,0.374998,23.9149,,225,287.119
2018-04-21 23:00:00+00:00,,1.33661,7.02E-06,0.549595,8.16197,,31,286.0495
2018-04-22 00:00:00+00:00,,1.71098,7.14E-06,0.424826,19.1321,377.06,178,288.28
2018-04-22 01:00:00+00:00,0,6.36263,6.99E-06,0.503232,64.7475,12.62,7227,303.725
2018-04-22 02:00:00+00:00,0,1.28917,7.12E-06,0.40308,0.451627,6.82139,0,297.024
2018-04-22 03:00:00+00:00,0,5.80774,7.19E-06,0.4386015,8.89835,11.054185,11330.5,290.995
2018-04-22 04:00:00+00:00,0,1.24722,6.97E-06,0.4999405,2.424505,7.77256,2,306.1895
2018-04-22 05:00:00+00:00,0,1.73114,6.96E-06,0.488915,20.11995,7.590515,160,308.153
2018-04-22 06:00:00+00:00,0,25.7226,6.90E-06,0.5550565,84.85225,41.6299,8217.5,281.7425
2018-04-22 07:00:00+00:00,0,17.5487,7.06E-06,0.4471735,87.8212,12.8548,9545.5,292.239
2018-04-22 08:00:00+00:00,0,59.80645,6.85E-06,0.6949415,113.307,23.3969,22920,297.2175
2018-04-22 09:00:00+00:00,0,88.304,6.68E-06,0.9148575,69.61145,33.50555,28917.5,287.1365
2018-04-22 10:00:00+00:00,0,1.6077,6.92E-06,0.4108325,11.65085,6.720165,523.5,308.864
2018-04-22 11:00:00+00:00,0,1.39013,7.03E-06,0.5698775,5.93814,10.2906,145.5,300.058
2018-04-22 12:00:00+00:00,0,1.199035,6.95E-06,0.584977,2.1545,9.000555,13.5,309.7535
2018-04-22 13:00:00+00:00,0,1.185095,7.01E-06,0.5952095,2.060405,8.04295,8.5,311.7795
2018-04-22 14:00:00+00:00,0,2.68168,7.14E-06,0.4308125,0.8652475,6.36067,5542,306.884
2018-04-22 15:00:00+00:00,0,26.9175,7.55E-06,0,12.8969,0.238506,29903,1.68904
2018-04-22 16:00:00+00:00,0,1.078715,7.09E-06,0.3699805,0.4009835,6.25217,0,315.2675
2018-04-22 17:00:00+00:00,0,1.12517,7.07E-06,0.3648615,0.4171795,7.076085,0,290.9845
2018-04-22 18:00:00+00:00,0,1.14054,7.07E-06,0.3628045,0.4197605,7.08452,0,291.905
2018-04-22 19:00:00+00:00,0,1.10525,7.01E-06,0.353339,0.412328,6.6222,0,309.065
2018-04-22 20:00:00+00:00,0,1.163665,6.93E-06,0.478028,2.938385,9.88981,4,307.8895
2018-04-22 21:00:00+00:00,0,1.17552,6.90E-06,0.456952,1.74191,8.92933,2,307.049
2018-04-22 22:00:00+00:00,0,1.28723,6.93E-06,0.436771,2.43379,6.79202,5,297.5325
2018-04-22 23:00:00+00:00,0,1.2574,6.92E-06,0.495354,2.42554,7.63792,2,297.953
2018-04-23 00:00:00+00:00,0,1.27402,6.87E-06,0.506613,2.71861,8.471375,3,299.4795
2018-04-23 01:00:00+00:00,,4.923155,7.15E-06,0.5173435,54.44735,234.9145,1164,286.9365
2018-04-23 02:00:00+00:00,,4.01565,7.16E-06,0.422407,47.6151,312.819,887.5,288.185
2018-04-23 03:00:00+00:00,,4.966335,6.90E-06,0.401653,54.7746,326.391,1177,299.9265
2018-04-23 04:00:00+00:00,0,1.28899,6.90E-06,0.4514165,1.748565,7.42142,1,298.46
2018-04-23 05:00:00+00:00,0,1.292705,6.89E-06,0.427109,0.487237,6.79329,0,299.045
2018-04-23 06:00:00+00:00,0,1.29107,6.91E-06,0.399161,0.474537,6.114705,0,298.6715
2018-04-23 07:00:00+00:00,0,1.36843,6.80E-06,0.3906695,0.5091165,6.73562,0,296.4165
2018-04-23 08:00:00+00:00,0,1.32888,6.84E-06,0.361511,0.502916,6.025295,0,298.4435
2018-04-23 09:00:00+00:00,0,1.252095,6.92E-06,0.3535025,0.4413525,5.54944,0,301.2495
2018-04-23 10:00:00+00:00,0,1.25372,6.91E-06,0.3516955,0.4500605,5.672285,0,299.221
2018-04-23 11:00:00+00:00,0,1.261555,6.88E-06,0.3504465,0.458079,5.784365,0,298.7045
2018-04-23 12:00:00+00:00,0,1.24663,6.95E-06,0.347579,0.4440285,5.441775,0,300.1335
2018-04-23 13:00:00+00:00,0,27.24945,7.86E-06,0,18.59755,0.2290475,29919,1.55513
2018-04-23 14:00:00+00:00,0,28.2881,7.90E-06,0,21.3291,0.22184,29925.5,1.52076
2018-04-23 15:00:00+00:00,0,28.2036,7.89E-06,0,21.26965,0.2198225,29926,1.52104
2018-04-23 16:00:00+00:00,0,26.86475,7.77E-06,0,16.2758,0.2320965,29903.5,1.58659
2018-04-23 17:00:00+00:00,0,26.8833,7.80E-06,0,17.1107,0.219594,29913,1.57576
2018-04-24 06:00:00+00:00,0,26.89175,7.65E-06,0,13.8477,0.2322245,29922.5,1.641115
2018-04-24 07:00:00+00:00,0,27.2144,7.59E-06,0,13.2076,0.231001,29915,1.66663
2018-04-24 08:00:00+00:00,0,27.7631,7.53E-06,0,12.6605,0.23158,29914,1.69929
2018-04-24 09:00:00+00:00,0,27.1057,7.47E-06,0,12.0132,0.2562055,29863.5,1.73537
2018-04-24 10:00:00+00:00,0,1.09572,7.07E-06,0.3554795,0.4086095,6.487445,0,306.386
2018-04-24 11:00:00+00:00,0,1.11388,7.00E-06,0.353064,0.414778,6.893695,0,305.381
2018-04-24 12:00:00+00:00,0,1.111285,6.98E-06,0.3540705,0.415491,6.90694,0,306.6215
2018-04-24 13:00:00+00:00,0,1.13556,6.95E-06,0.364712,0.421526,7.2651,0,300.5635
2018-04-24 14:00:00+00:00,0,1.13363,6.97E-06,0.3574905,0.42077,7.10512,0,305.134
2018-04-24 15:00:00+00:00,0,1.13795,6.90E-06,0.3568815,0.425066,7.26853,0,305.2955
2018-04-24 16:00:00+00:00,0,1.092725,7.03E-06,0.3531995,0.409748,6.490965,0,309.496
2018-04-24 17:00:00+00:00,0,1.121755,6.96E-06,0.358261,0.4212565,7.39457,0,308.2335
2018-04-24 18:00:00+00:00,,1.100565,6.96E-06,0.6447015,2.83163,16.8989,4,305.951
2018-04-24 19:00:00+00:00,,1.164,6.91E-06,0.715623,7.23411,62.0242,20,301.03
2018-04-24 20:00:00+00:00,,1.162055,7.11E-06,0.836891,7.30521,275.7825,21,290.17
2018-04-24 21:00:00+00:00,,1.162715,7.12E-06,0.812465,7.35852,279.466,21,295.8605
2018-04-24 22:00:00+00:00,,1.161365,7.11E-06,0.81143,7.463645,277.7775,22,293.804
2018-04-24 23:00:00+00:00,,1.17651,7.00E-06,0.782674,7.66453,280.12,22.5,298.3985
2018-04-25 00:00:00+00:00,,1.167035,7.12E-06,0.793691,7.73261,277.252,23,292.3255
2018-04-25 01:00:00+00:00,,1.181165,6.88E-06,0.7200405,7.88565,290.0805,24,305.5215
2018-04-25 02:00:00+00:00,,1.17076,6.88E-06,0.71043,7.47937,286.0215,21,304.7255
2018-04-25 03:00:00+00:00,,3.20915,7.07E-06,0.901655,41.5018,357.98,668,288.2165
2018-04-25 06:00:00+00:00,0,1.174115,7.07E-06,0.350559,0.422934,5.998415,0,305.503
2018-04-25 07:00:00+00:00,0,1.29964,6.96E-06,0.369252,0.460878,5.76376,0,302.042
2018-04-25 10:00:00+00:00,,1.512285,6.88E-06,0.506535,15.87595,392.7575,69,298.9275
2018-04-25 11:00:00+00:00,0,1.207395,6.88E-06,0.585537,0.4137095,8.796235,0,299.6355
2018-04-25 12:00:00+00:00,0,1.22324,6.84E-06,0.624969,0.4215415,9.89207,0,298.3355
2018-04-25 13:00:00+00:00,,1.66889,6.88E-06,0.3733705,19.6863,444.508,148,297.8625
2018-04-25 14:00:00+00:00,,1.639265,7.15E-06,0.3781945,19.3028,426.7895,142.5,287.709
2018-04-25 15:00:00+00:00,,1.65636,7.16E-06,0.378035,19.7253,427.241,149,287.289
2018-04-25 16:00:00+00:00,,1.45799,7.12E-06,0.499056,14.49125,375.8405,91.5,286.008
2018-04-25 17:00:00+00:00,0,1.246225,6.84E-06,0.6201455,0.4446805,9.926245,0,297.1605
2018-04-25 18:00:00+00:00,,1.683135,7.16E-06,0.3736735,19.77675,427.275,149,286.8975
2018-04-25 19:00:00+00:00,,1.649865,7.20E-06,0.382288,19.52715,425.1295,146,286.348
2018-04-25 20:00:00+00:00,0,1.215885,7.14E-06,0.691145,0.416103,11.09985,0,285.3375
2018-04-25 21:00:00+00:00,,2.9303,7.11E-06,0.5034425,37.5166,82.5602,252.5,286.5715
2018-04-25 22:00:00+00:00,,2.870475,7.13E-06,0.506005,37.1352,82.80995,262,286.4385
2018-04-25 23:00:00+00:00,0,1.221415,7.13E-06,0.6228795,0.4295535,9.69501,0,287.855
2018-04-26 00:00:00+00:00,0,1.3382,6.93E-06,0.381636,2.49449,6.11142,18,297.28
2018-04-26 01:00:00+00:00,0,1.26892,7.12E-06,0.555585,2.20962,8.1355,9,290.837
2018-04-26 02:00:00+00:00,0,1.244865,6.91E-06,0.6099085,0.4579535,9.95126,0,293.279
2018-04-26 03:00:00+00:00,,1.26856,7.14E-06,0.728668,7.480665,37.42415,23.5,285.3645
2018-04-26 04:00:00+00:00,0,1.20883,6.88E-06,0.6649615,0.4158125,13.47815,0,297.9275
2018-04-26 05:00:00+00:00,0,1.26277,6.91E-06,0.3543405,0.449539,5.59194,0,300.9505
2018-04-26 06:00:00+00:00,0,1.30337,6.80E-06,0.623363,3.93842,10.4468,6.5,297.7065
2018-04-26 07:00:00+00:00,0,1.20791,6.90E-06,0.6438065,0.420065,9.471715,0,300.143
2018-04-26 08:00:00+00:00,0,1.22818,6.83E-06,0.6451965,0.4293535,10.42465,0,298.5285
2018-04-26 09:00:00+00:00,0,1.209855,6.88E-06,0.658706,0.422289,10.119085,0,297.8955
2018-04-26 10:00:00+00:00,0,1.2127,6.86E-06,0.674255,0.425212,10.1414,0,297.253
2018-04-26 11:00:00+00:00,0,1.213805,6.85E-06,0.659918,0.424795,9.876355,0,299.181
2018-04-26 12:00:00+00:00,,1.21872,6.89E-06,0.661815,2.880605,11.3382,3.5,296.751
2018-04-26 13:00:00+00:00,0,1.21937,6.83E-06,0.6635225,0.424884,10.28025,0,298.323
2018-04-26 14:00:00+00:00,0,1.211305,6.86E-06,0.66201,0.422092,9.93294,0,299.3505
2018-04-26 15:00:00+00:00,0,1.193675,7.16E-06,0.723741,0.4057375,10.93055,0,286.2155
2018-04-26 16:00:00+00:00,0,1.19164,7.19E-06,0.7169605,0.405009,10.68945,0,286.906
2018-04-26 17:00:00+00:00,0,1.21195,6.85E-06,0.657182,0.4224545,10.1094,0,298.594
2018-04-26 18:00:00+00:00,0,1.210115,6.86E-06,0.6620285,0.422457,10.47025,0,298.5655
2018-04-26 19:00:00+00:00,0,1.195375,7.16E-06,0.7132775,0.406109,10.7918,0,286.9015
2018-04-26 20:00:00+00:00,0,1.19522,6.91E-06,0.679119,0.411066,10.0164,0,299.263
2018-04-26 21:00:00+00:00,0,1.21648,6.88E-06,0.6511695,0.427419,10.4409,0,299.1765
2018-04-26 22:00:00+00:00,0,1.1976,7.14E-06,0.7017175,0.41223,11.08865,0,286.5185
2018-04-26 23:00:00+00:00,0,1.19812,6.90E-06,0.6543165,0.416665,9.4136,0,299.747
2018-04-27 00:00:00+00:00,0,1.196015,7.16E-06,0.6960625,0.4049635,10.6302,0,287.7565
2018-04-27 01:00:00+00:00,0,1.232135,7.15E-06,0.572167,0.4277,9.17732,0,287.9825
2018-04-27 02:00:00+00:00,0,1.254925,6.92E-06,0.36137,0.444663,6.38477,0,299.8045
2018-04-27 03:00:00+00:00,0,1.228445,6.86E-06,0.652892,0.425993,11.8814,0,298.428
2018-04-27 04:00:00+00:00,0,1.20693,6.88E-06,0.678973,0.416419,9.817355,0,300.099
2018-04-27 05:00:00+00:00,0,1.212305,7.14E-06,0.8924275,0.4250565,13.737,0,288.067
2018-04-27 06:00:00+00:00,0,1.21659,6.88E-06,0.8358315,0.4191385,13.2096,0,297.094
2018-04-27 07:00:00+00:00,0,1.21908,6.87E-06,0.743867,0.423823,11.3699,0,298.882
2018-04-27 08:00:00+00:00,0,1.215975,6.87E-06,0.7059815,0.423858,10.7691,0,298.316
2018-04-27 09:00:00+00:00,0,1.2125,6.87E-06,0.728564,0.41673,10.9815,0,296.8395
2018-04-27 10:00:00+00:00,0,1.224665,6.85E-06,0.6909925,0.423372,11.0968,0,297.8145
2018-04-27 11:00:00+00:00,0,1.22287,6.84E-06,0.6804585,0.422945,10.5478,0,297.9975
2018-04-27 12:00:00+00:00,0,1.20953,6.91E-06,0.710785,0.419204,10.74125,0,295.2365
2018-04-27 13:00:00+00:00,0,1.193675,6.93E-06,0.694831,0.408865,9.311175,0,301.1805
2018-04-27 14:00:00+00:00,0,1.25051,6.91E-06,0.3657735,0.4382945,5.96141,0,300.375
2018-04-27 15:00:00+00:00,0,1.27558,6.92E-06,0.352246,0.466432,5.39846,0,299.989
2018-04-27 16:00:00+00:00,0,1.26377,6.99E-06,0.354597,0.4674545,5.34884,0,299.594
2018-04-27 17:00:00+00:00,0,1.283605,6.89E-06,0.3517165,0.481246,5.60808,0,298.2815
2018-04-27 18:00:00+00:00,0,1.25883,7.05E-06,0.357507,0.448734,4.87089,0,306.766
2018-04-27 19:00:00+00:00,0,1.261275,7.00E-06,0.3519485,0.4602005,5.309295,0,301.1595
2018-04-27 20:00:00+00:00,0,1.268355,6.96E-06,0.351876,0.452642,5.31857,0,300.155
2018-04-27 21:00:00+00:00,0,1.28551,6.89E-06,0.3527975,0.4747635,5.777485,0,297.641
2018-04-27 22:00:00+00:00,0,1.278085,6.92E-06,0.3520685,0.465271,5.355185,0,300.0635
2018-04-27 23:00:00+00:00,0,1.2757,6.91E-06,0.3527065,0.4638185,5.34548,0,300.394
2018-04-28 00:00:00+00:00,0,1.27486,6.94E-06,0.3537255,0.4660955,5.433105,0,299.857
2018-04-28 01:00:00+00:00,0,1.282785,6.88E-06,0.3515865,0.471975,5.46508,0,299.951
2018-04-28 02:00:00+00:00,0,5.46972,7.12E-06,0.351911,0.829669,5.95044,27912,317.345
2018-04-28 03:00:00+00:00,0,1.332485,6.96E-06,0.3717395,0.476733,6.36513,0,276.6865
2018-04-28 04:00:00+00:00,0,1.265375,7.14E-06,0.3542515,0.4652765,6.00789,0,285.404
2018-04-28 05:00:00+00:00,0,1.26433,7.14E-06,0.353036,0.467619,6.034975,0,284.6855
2018-04-28 06:00:00+00:00,0,1.304645,7.03E-06,0.3570075,0.479185,6.368805,0,281.263
2018-04-28 07:00:00+00:00,0,1.32199,7.01E-06,0.364728,0.479459,6.23438,0,290.658
2018-04-28 08:00:00+00:00,0,1.33032,7.10E-06,0.359624,0.678141,5.84915,0,282.859
2018-04-28 09:00:00+00:00,0,1.285355,7.12E-06,0.3551765,0.4746005,6.084525,0,283.721
2018-04-28 10:00:00+00:00,0,1.28777,7.11E-06,0.353048,0.476799,6.10628,0,283.462
2018-04-28 11:00:00+00:00,0,1.2811,7.11E-06,0.353927,0.4736265,6.100285,0,284.0085
2018-04-28 12:00:00+00:00,0,1.262445,7.02E-06,0.408557,0.46515,6.80058,0,281.7865
2018-04-28 13:00:00+00:00,0,1.29684,7.04E-06,0.35582,0.473685,6.37399,0,282.6835
2018-04-28 14:00:00+00:00,0,1.29245,7.05E-06,0.354765,0.4740975,6.226565,0,282.7475
2018-04-28 15:00:00+00:00,0,1.302415,7.04E-06,0.355759,0.4786935,6.28262,0,282.1295
2018-04-28 16:00:00+00:00,0,1.31215,7.01E-06,0.3569845,0.4792235,6.351115,0,281.421
2018-04-28 17:00:00+00:00,0,1.299135,7.06E-06,0.3562875,0.4772325,6.25298,0,282.5875
2018-04-28 18:00:00+00:00,0,1.283045,7.09E-06,0.3556045,0.4690335,6.14584,0,283.192
2018-04-28 19:00:00+00:00,0,1.28464,7.08E-06,0.3583705,0.469479,6.19123,0,283.4065
2018-04-28 20:00:00+00:00,0,1.26448,7.14E-06,0.355673,0.4574115,6.00863,0,285.2485
2018-04-28 21:00:00+00:00,0,1.282545,7.07E-06,0.355659,0.466843,6.156605,0,282.7275
2018-04-28 22:00:00+00:00,0,1.25412,7.09E-06,0.411333,0.449649,6.925745,0,283.475
2018-04-28 23:00:00+00:00,0,1.273655,7.12E-06,0.3574445,0.4670075,6.061735,0,284.396
2018-04-29 00:00:00+00:00,,1.71845,7.07E-06,0.379302,19.7179,419.618,149,282.962
2018-04-29 01:00:00+00:00,,1.428385,7.16E-06,0.4533065,13.73625,322.5405,72,285.854
2018-04-29 02:00:00+00:00,0,1.220035,7.12E-06,0.4660015,0.4274005,7.93796,0,283.709
2018-04-29 03:00:00+00:00,,1.678435,7.13E-06,0.4532025,19.84505,136.8925,151,284.9245
2018-04-29 04:00:00+00:00,0,1.18608,7.17E-06,0.473727,0.4010785,7.74549,0,285.655
2018-04-29 05:00:00+00:00,0,1.21195,7.16E-06,0.4411905,0.418028,7.50582,0,285.353
2018-04-29 06:00:00+00:00,0,1.228845,7.13E-06,0.4253935,0.4342145,7.11088,0,284.34
2018-04-29 07:00:00+00:00,,2.742915,7.10E-06,0.420529,35.40265,404.7065,468,283.9815
2018-04-29 08:00:00+00:00,,2.728515,7.07E-06,0.4249495,35.1867,402.9465,459,283.57
2018-04-29 09:00:00+00:00,,2.70399,7.10E-06,0.425521,35.09615,405.93,457.5,286.3385
2018-04-29 10:00:00+00:00,,2.720965,7.07E-06,0.425979,35.34875,408.708,461,284.3585
2018-04-29 11:00:00+00:00,,2.2948,7.11E-06,0.4480035,30.11745,223.212,337,286.6895
2018-04-29 12:00:00+00:00,,2.69625,7.10E-06,0.4382335,35.1262,410.1325,457,286.244
2018-04-29 13:00:00+00:00,0,1.231915,7.09E-06,0.465653,0.4483515,7.907715,0,284.276
2018-04-29 14:00:00+00:00,0,1.261235,6.93E-06,0.451346,0.4489625,7.618275,0,294.2115
2018-04-29 15:00:00+00:00,0,1.28258,7.14E-06,0.3546865,0.469545,5.9158,0,284.633
2018-04-29 16:00:00+00:00,0,1.2862,7.11E-06,0.3554625,0.4758365,6.079715,0,284.302
2018-04-29 17:00:00+00:00,0,1.294325,7.08E-06,0.35834,0.4750245,6.15086,0,283.801
2018-04-29 18:00:00+00:00,0,1.285955,7.08E-06,0.355635,0.471312,6.188145,0,286.838
2018-04-29 19:00:00+00:00,0,1.282995,7.11E-06,0.356883,0.469901,6.080875,0,285.2415
2018-04-29 20:00:00+00:00,0,1.280365,7.14E-06,0.354821,0.4698475,5.97575,0,285.5075
2018-04-29 21:00:00+00:00,0,1.282175,7.10E-06,0.355853,0.4727325,6.084335,0,283.8675
2018-04-29 22:00:00+00:00,0,1.269555,7.14E-06,0.354649,0.460857,5.96774,0,285.3
2018-04-29 23:00:00+00:00,0,1.27159,7.15E-06,0.355354,0.46416,5.89513,0,285.697
2018-04-30 00:00:00+00:00,0,1.283345,7.09E-06,0.355217,0.4737045,6.07037,0,284.7075
2018-04-30 01:00:00+00:00,0,5.283085,7.02E-06,0.3555785,0.800783,6.02069,24714.5,312.4855
2018-04-30 02:00:00+00:00,0,1.30776,7.04E-06,0.355296,0.486361,5.79864,0,290.3065
2018-04-30 03:00:00+00:00,0,1.2865,7.11E-06,0.353828,0.480422,5.97249,0,285.73
2018-04-30 04:00:00+00:00,0,1.284655,7.12E-06,0.356059,0.4749085,6.03162,0,284.4905
2018-04-30 05:00:00+00:00,0,1.281275,7.13E-06,0.3534985,0.4754365,5.93434,0,285.7115
2018-04-30 06:00:00+00:00,0,1.274345,7.14E-06,0.3557595,0.4736205,5.846445,0,285.283
2018-04-30 07:00:00+00:00,0,1.28005,7.10E-06,0.354777,0.4779725,5.999665,0,286.5625
2018-04-30 08:00:00+00:00,0,1.28155,6.91E-06,0.3538775,0.4786325,5.91164,0,297.235
2018-04-30 09:00:00+00:00,0,1.284975,7.09E-06,0.354269,0.4770035,6.08237,0,285.275
2018-04-30 10:00:00+00:00,0,1.27825,6.99E-06,0.3546145,0.478405,5.862795,0,293.587
2018-04-30 11:00:00+00:00,0,1.28564,6.89E-06,0.35176,0.4836445,6.072125,0,296.074
2018-04-30 12:00:00+00:00,0,1.28766,7.11E-06,0.35483,0.476384,6.092925,0,283.289
2018-04-30 13:00:00+00:00,0,1.29283,7.08E-06,0.3543905,0.480073,6.09975,0,284.6785
2018-04-30 14:00:00+00:00,0,1.277475,6.92E-06,0.353773,0.4794575,5.83221,0,296.166
2018-04-30 15:00:00+00:00,0,1.286525,7.08E-06,0.3553225,0.4783685,6.14443,0,285.719
2018-04-30 16:00:00+00:00,0,1.280225,6.89E-06,0.3541925,0.479533,6.017385,0,296.622
2018-04-30 17:00:00+00:00,0,1.27369,7.11E-06,0.354206,0.476175,5.84098,0,287.669
2018-04-30 18:00:00+00:00,0,1.28383,6.91E-06,0.3545775,0.4792645,6.0069,0,296.119
2018-04-30 19:00:00+00:00,0,1.284385,6.91E-06,0.3531485,0.482041,6.0501,0,295.647
2018-04-30 20:00:00+00:00,0,26.83295,7.78E-06,0,16.06095,0.2400195,29909.5,1.59661
2018-04-30 21:00:00+00:00,0,28.68335,7.89E-06,0,22.03685,0.221896,29925,1.506385
2018-04-30 22:00:00+00:00,0,27.3232,7.86E-06,0,18.6222,0.228367,29917.5,1.55487
2018-04-30 23:00:00+00:00,0,1.27633,7.16E-06,0.357763,0.458544,5.33411,0,296.944
2018-05-01 00:00:00+00:00,0,1.33437,7.08E-06,0.357299,0.481871,6.012515,0,280.251
2018-05-01 01:00:00+00:00,0,1.32927,7.09E-06,0.356498,0.4850045,5.964745,0,280.904
2018-05-01 02:00:00+00:00,0,1.306265,7.11E-06,0.3539625,0.4853665,5.753105,0,283.9005
2018-05-01 03:00:00+00:00,0,1.283455,7.18E-06,0.3542115,0.474199,5.524245,0,284.6085
2018-05-01 04:00:00+00:00,0,1.300125,7.13E-06,0.354348,0.4846745,5.757765,0,284.445
2018-05-01 05:00:00+00:00,0,1.29951,7.13E-06,0.354294,0.4833845,5.792805,0,283.272
2018-05-01 06:00:00+00:00,0,1.224935,7.11E-06,0.4493665,0.4403325,7.21538,0,284.45
2018-05-01 07:00:00+00:00,,1.452145,7.09E-06,0.463818,12.25932,22.851155,59.5,283.0815
2018-05-01 08:00:00+00:00,,2.44073,7.07E-06,0.464282,31.7063,369.583,371,282.029
2018-05-01 09:00:00+00:00,,2.84249,7.06E-06,0.458157,36.42875,281.8735,437.5,281.929
2018-05-01 10:00:00+00:00,,2.82393,7.06E-06,0.4651705,36.17985,361.319,468.5,282.2305
2018-05-01 11:00:00+00:00,,2.095805,7.05E-06,0.4632035,26.45975,180.316,262,281.7645
2018-05-01 12:00:00+00:00,,2.566945,7.06E-06,0.4707515,33.1216,300.6425,363.5,281.9705
2018-05-01 13:00:00+00:00,,2.839145,7.06E-06,0.4650495,36.42505,362.9215,492,281.8105
2018-05-01 14:00:00+00:00,,2.815475,7.07E-06,0.4554725,36.12325,373.105,483.5,282.293
2018-05-01 15:00:00+00:00,,2.351725,7.06E-06,0.4710405,30.5059,222.1445,313,281.526
2018-05-01 16:00:00+00:00,,2.769235,7.05E-06,0.4651255,35.4277,254.6125,424,281.7845
2018-05-01 17:00:00+00:00,,2.82701,7.07E-06,0.461509,36.3415,367.519,482,282.058
2018-05-01 18:00:00+00:00,,2.8254,7.08E-06,0.4641345,36.3158,373.0155,486,282.2685
2018-05-01 19:00:00+00:00,,2.75172,7.04E-06,0.468902,35.4666,213.568,431.5,281.3175
2018-05-01 20:00:00+00:00,,2.265745,7.06E-06,0.477259,29.2453,206.2145,321,281.741
2018-05-01 21:00:00+00:00,,1.32404,7.07E-06,0.4812695,8.267735,270.922,26,282.094
2018-05-01 22:00:00+00:00,,1.360285,7.01E-06,0.491074,8.7852,269.025,29,280.2785
2018-05-01 23:00:00+00:00,0,1.223465,7.12E-06,0.4708105,0.4416355,7.460095,0,283.7405
2018-05-02 00:00:00+00:00,0,1.22247,7.13E-06,0.467615,0.4406425,7.45121,0,283.832
2018-05-02 01:00:00+00:00,0,1.248535,7.09E-06,0.4792885,0.44567,7.91242,0,282.5025
2018-05-02 02:00:00+00:00,0,1.21755,7.14E-06,0.4689675,0.433264,7.60269,0,285
